f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
0.5435916185379028,0.2406822293996811,-0.27883008122444153,0.6576703786849976,0.1825357973575592,-0.544614315032959,0.6120814085006714,0.2043859362602234,0.04075359180569649,0.8078005909919739,0.5024725198745728,-0.8097254633903503,0.6919326186180115,0.5397042632102966,0.38709983229637146,0.9139703512191772,1.4069240093231201,-0.34335604310035706,0.7939718961715698,1.4164047241210938,0.35139161348342896,good
0.5468252897262573,0.2388153225183487,-0.32223618030548096,0.6629148721694946,0.18129459023475647,-0.5445967316627502,0.6205512881278992,0.2007761150598526,0.046690650284290314,0.8105985522270203,0.5041926503181458,-0.8387090563774109,0.6995949745178223,0.536633312702179,0.3996012508869171,0.9217406511306763,1.4101393222808838,-0.3573055565357208,0.798997163772583,1.4163470268249512,0.36499860882759094,good
0.5597465634346008,0.23962122201919556,-0.376300573348999,0.6745097041130066,0.1866762340068817,-0.5466757416725159,0.6334214210510254,0.2073872834444046,0.01631172001361847,0.8249667882919312,0.508043110370636,-0.8274334073066711,0.6920210719108582,0.5510125756263733,0.35722965002059937,0.9580016136169434,1.4037725925445557,-0.34373652935028076,0.8012704849243164,1.4217430353164673,0.352595716714859,good
0.5726065039634705,0.23457804322242737,-0.44036632776260376,0.7004930973052979,0.1925334334373474,-0.6052859425544739,0.6532198786735535,0.20834070444107056,-0.005064486525952816,0.8392635583877563,0.5113071203231812,-0.9317981600761414,0.7028664946556091,0.5519140958786011,0.3909992277622223,0.9911764860153198,1.4073359966278076,-0.3792985677719116,0.8333441615104675,1.4440468549728394,0.38826626539230347,good
0.5832927227020264,0.2396925985813141,-0.5079692006111145,0.7128900289535522,0.19812338054180145,-0.6375108957290649,0.6562589406967163,0.21381385624408722,-0.060652099549770355,0.8617745637893677,0.5074945092201233,-0.9235309362411499,0.7091746926307678,0.5483109951019287,0.38272953033447266,1.0183422565460205,1.3868472576141357,-0.375275582075119,0.8475414514541626,1.4398932456970215,0.38459512591362,good
0.591525673866272,0.26145118474960327,-0.4426528513431549,0.7198846340179443,0.20107094943523407,-0.6076427102088928,0.6637054085731506,0.2188742309808731,-0.04171500355005264,0.8794679641723633,0.5078113079071045,-0.904117226600647,0.7190068364143372,0.5469562411308289,0.3675427734851837,1.0347470045089722,1.3796855211257935,-0.3768347203731537,0.8738325238227844,1.4245054721832275,0.3861270546913147,good
0.6075723171234131,0.2585589587688446,-0.5729435086250305,0.7329465746879578,0.20616967976093292,-0.7119098901748657,0.6748091578483582,0.22250771522521973,-0.12588226795196533,0.8760887980461121,0.5189591646194458,-0.9833419919013977,0.7290948629379272,0.5461772680282593,0.3098554015159607,1.004970669746399,1.3729956150054932,-0.3781885504722595,0.8499347567558289,1.4104511737823486,0.3872876763343811,good
0.3214128613471985,0.3847333490848541,-0.4152374863624573,0.43336400389671326,0.3194069564342499,-0.6176175475120544,0.3878287374973297,0.3352228105068207,-0.04385378956794739,0.6216029524803162,0.6088295578956604,-0.8450907468795776,0.502276599407196,0.6130260825157166,0.314961314201355,0.7259745001792908,1.5075081586837769,-0.32881253957748413,0.5870994925498962,1.508457064628601,0.335575133562088,bad
0.36901959776878357,0.40546512603759766,-0.5470281839370728,0.48110270500183105,0.31696271896362305,-0.668628990650177,0.4318932592868805,0.3461432158946991,-0.11166912317276001,0.7199044227600098,0.593923807144165,-0.829302966594696,0.5095171332359314,0.6330105066299438,0.2628360688686371,0.8060647249221802,1.5027931928634644,-0.3150984048843384,0.6157054901123047,1.5122673511505127,0.3227579593658447,bad
0.36920616030693054,0.4118993580341339,-0.7027831673622131,0.48093634843826294,0.3196336328983307,-0.754116952419281,0.4226575493812561,0.35125812888145447,-0.22910884022712708,0.7251517176628113,0.5973169207572937,-0.8449901342391968,0.49462175369262695,0.6325953602790833,0.15386095643043518,0.8063982129096985,1.4933899641036987,-0.288570374250412,0.5996809005737305,1.4960094690322876,0.2968437373638153,bad
0.3616684675216675,0.4148564636707306,-0.5986273884773254,0.4727865159511566,0.322189062833786,-0.698173999786377,0.4203189015388489,0.35345667600631714,-0.15056531131267548,0.7225698232650757,0.6029663681983948,-0.8144972920417786,0.49441713094711304,0.6333653926849365,0.21970489621162415,0.8044930696487427,1.5018562078475952,-0.29910388588905334,0.6025856733322144,1.5057984590530396,0.3070462942123413,bad
0.35886043310165405,0.4164021909236908,-0.6550023555755615,0.4708579480648041,0.324116587638855,-0.7434535622596741,0.4206434190273285,0.35605475306510925,-0.2157098799943924,0.7171543836593628,0.6066060662269592,-0.8782578706741333,0.4985678791999817,0.6405476331710815,0.14034521579742432,0.8017982244491577,1.5026860237121582,-0.30085065960884094,0.6006472110748291,1.5051277875900269,0.30821874737739563,bad
0.31689760088920593,0.4584111273288727,-0.24251098930835724,0.4353833794593811,0.3623715043067932,-0.5091812014579773,0.4083792269229889,0.38461950421333313,0.0905245989561081,0.688562273979187,0.6356228590011597,-0.7878705859184265,0.5395203828811646,0.6676292419433594,0.40612688660621643,0.795041024684906,1.5703585147857666,-0.3572157919406891,0.661529004573822,1.5946964025497437,0.3661441206932068,bad
0.31245169043540955,0.4576251804828644,-0.24949686229228973,0.4327901303768158,0.37253761291503906,-0.542171835899353,0.40545621514320374,0.3886049687862396,0.09708584100008011,0.6793186664581299,0.6376227140426636,-0.8506506085395813,0.5541106462478638,0.6667042374610901,0.46409496665000916,0.7844021320343018,1.5661346912384033,-0.39954107999801636,0.6685131192207336,1.5829646587371826,0.4090351164340973,bad
0.3221152424812317,0.4559273421764374,-0.23472025990486145,0.44001325964927673,0.38348114490509033,-0.5342349410057068,0.4224144518375397,0.3946191966533661,0.05125618726015091,0.6760264039039612,0.6402286291122437,-0.8195306062698364,0.5675448179244995,0.6611772775650024,0.39851632714271545,0.7851669192314148,1.5602920055389404,-0.39165130257606506,0.6834909915924072,1.5730550289154053,0.4011770784854889,bad
0.33819466829299927,0.4806024730205536,-0.2166997194290161,0.4449760317802429,0.40154123306274414,-0.5141948461532593,0.42736712098121643,0.40944644808769226,0.048402659595012665,0.6668505072593689,0.6580580472946167,-0.7781057953834534,0.5804706811904907,0.6710116863250732,0.35037362575531006,0.8026076555252075,1.5862027406692505,-0.3590186834335327,0.7042514085769653,1.5899055004119873,0.3687238097190857,bad
0.3177538514137268,0.45100948214530945,-0.25186556577682495,0.4387732446193695,0.37746569514274597,-0.5401636362075806,0.42068785429000854,0.3833528161048889,0.03594787418842316,0.6489587426185608,0.6500192880630493,-0.8299468755722046,0.567374587059021,0.6606859564781189,0.37378332018852234,0.7789168357849121,1.591699481010437,-0.36784833669662476,0.6760473847389221,1.5929957628250122,0.37749624252319336,bad
0.3108014166355133,0.41134706139564514,-0.3883126676082611,0.4339100420475006,0.3237852454185486,-0.6898400187492371,0.3997732400894165,0.3398418724536896,0.039542898535728455,0.6658211946487427,0.6401572823524475,-1.0336568355560303,0.5460874438285828,0.6505170464515686,0.4868646264076233,0.8267935514450073,1.6019914150238037,-0.45571374893188477,0.6919198632240295,1.6129108667373657,0.46411651372909546,bad
0.30973535776138306,0.4431364834308624,-0.3424953818321228,0.42544952034950256,0.339139461517334,-0.6516937613487244,0.3874136507511139,0.3634496331214905,0.08013517409563065,0.6708755493164062,0.6390925645828247,-0.9998377561569214,0.5481075644493103,0.6678498983383179,0.5057857632637024,0.8404663801193237,1.629989743232727,-0.4639793932437897,0.6983208656311035,1.6426723003387451,0.47272443771362305,bad
0.2951890826225281,0.5219887495040894,-0.24267259240150452,0.4010525643825531,0.39001667499542236,-0.5524328947067261,0.37141847610473633,0.42038604617118835,0.1343289017677307,0.6556960344314575,0.6566160917282104,-0.9019085168838501,0.5409969091415405,0.7025858163833618,0.5225669741630554,0.8022626638412476,1.6394010782241821,-0.443826824426651,0.6670130491256714,1.6642428636550903,0.45341578125953674,bad
0.2836182117462158,0.5642753839492798,-0.2591220736503601,0.38145485520362854,0.42131656408309937,-0.5474354028701782,0.35385027527809143,0.4501258432865143,0.08664758503437042,0.6483790874481201,0.668987512588501,-0.8789845705032349,0.5249390006065369,0.7118505239486694,0.46265482902526855,0.78714919090271,1.6284871101379395,-0.41702479124069214,0.643724799156189,1.654239296913147,0.42715078592300415,bad
0.2604171335697174,0.5687105655670166,-0.3736906051635742,0.3644706606864929,0.4264335632324219,-0.6410970091819763,0.3300059139728546,0.46171560883522034,0.0009210321004502475,0.6382586359977722,0.6729705929756165,-0.9287521243095398,0.49438753724098206,0.7232692837715149,0.3885577619075775,0.7744293808937073,1.634741187095642,-0.40872305631637573,0.6150994896888733,1.662556529045105,0.4189693033695221,bad
0.2701514959335327,0.5689526200294495,-0.3654484748840332,0.36959952116012573,0.42586201429367065,-0.6303101778030396,0.3380208909511566,0.4592190086841583,-0.0076840221881866455,0.6389642953872681,0.6742163896560669,-0.907539963722229,0.5066527128219604,0.7146700620651245,0.36631983518600464,0.7787379026412964,1.6288996934890747,-0.39479973912239075,0.6360494494438171,1.662055492401123,0.404681533575058,bad
0.33010345697402954,0.41273099184036255,-0.389558345079422,0.4528568387031555,0.31074926257133484,-0.700318455696106,0.4178788661956787,0.3356412351131439,0.039971329271793365,0.7056536078453064,0.5963895916938782,-1.0464493036270142,0.5701128840446472,0.638729453086853,0.4882090091705322,0.8970571756362915,1.5646014213562012,-0.47454196214675903,0.749767005443573,1.5947052240371704,0.4840018153190613,bad
0.26646363735198975,0.5462217330932617,-0.40962687134742737,0.3911533057689667,0.44656163454055786,-0.6419107913970947,0.34245073795318604,0.475988507270813,-0.041905395686626434,0.6065564751625061,0.7197707295417786,-0.8993505239486694,0.47999995946884155,0.7532860636711121,0.3462675213813782,0.7337815165519714,1.6929692029953003,-0.3817978799343109,0.5788899660110474,1.7078298330307007,0.3916388154029846,bad
0.22367410361766815,0.5822164416313171,-0.5320066213607788,0.3368546664714813,0.4608634412288666,-0.7832019329071045,0.29338324069976807,0.49130257964134216,-0.16736483573913574,0.577288806438446,0.7273586392402649,-1.00910222530365,0.44321900606155396,0.7416131496429443,0.2557472586631775,0.7109874486923218,1.668153166770935,-0.4018004536628723,0.5528353452682495,1.6879550218582153,0.41202330589294434,bad
0.21790799498558044,0.5835936665534973,-0.46182626485824585,0.32723504304885864,0.45427170395851135,-0.706533670425415,0.28675106167793274,0.4929930567741394,-0.06758107990026474,0.5825361013412476,0.7182791233062744,-0.9663966298103333,0.44438663125038147,0.7377365827560425,0.36214080452919006,0.7286430597305298,1.6611416339874268,-0.4032333791255951,0.5668057203292847,1.6987766027450562,0.4131747782230377,bad
0.213793084025383,0.6024997234344482,-0.5667286515235901,0.3206919729709625,0.4715297520160675,-0.8402932286262512,0.28283190727233887,0.5038167834281921,-0.20326311886310577,0.5825255513191223,0.7316896915435791,-1.1062066555023193,0.4596772789955139,0.7527268528938293,0.23511958122253418,0.7390899658203125,1.6848057508468628,-0.4229859709739685,0.5917240381240845,1.7145124673843384,0.432835191488266,bad
0.1841392070055008,0.7755174040794373,-0.4602453112602234,0.2825154662132263,0.5948148369789124,-0.7552388906478882,0.2216288149356842,0.635812520980835,-0.15441210567951202,0.5587904453277588,0.7687209248542786,-1.0156968832015991,0.43230384588241577,0.783804714679718,0.2563619315624237,0.7106207013130188,1.7301733493804932,-0.41274014115333557,0.565539538860321,1.7595068216323853,0.42182040214538574,bad
0.18382950127124786,0.8671779036521912,-0.22738134860992432,0.23135614395141602,0.6813904643058777,-0.536957859992981,0.19896334409713745,0.7105696201324463,0.024868052452802658,0.5359821915626526,0.7891630530357361,-0.8131742477416992,0.420654296875,0.8145787715911865,0.3695633113384247,0.6832447648048401,1.701295256614685,-0.3983847498893738,0.5466154217720032,1.744462490081787,0.40731582045555115,bad
0.2144290655851364,0.9174808859825134,-0.1265554279088974,0.22335577011108398,0.751663088798523,-0.1926630437374115,0.20068445801734924,0.7894273400306702,-0.11702348291873932,0.5130578279495239,0.8142391443252563,-0.22167229652404785,0.34654501080513,0.8761214017868042,0.027305563911795616,0.6645451188087463,1.693629503250122,-0.10026868432760239,0.5078392028808594,1.7427443265914917,0.10971176624298096,bad
0.13548795878887177,0.6437068581581116,-0.5636929273605347,0.1710948795080185,0.5292185544967651,-0.6576868295669556,0.1291065514087677,0.5499308109283447,-0.41103607416152954,0.4210335314273834,0.654662013053894,-0.7429434061050415,0.29880693554878235,0.6684741973876953,-0.20024506747722626,0.6326662302017212,1.416160225868225,-0.17948254942893982,0.5301270484924316,1.4623968601226807,0.1855657547712326,bad
0.113378144800663,0.6362566351890564,-0.6645820736885071,0.16142241656780243,0.49304088950157166,-0.8729857206344604,0.11650426685810089,0.5071357488632202,-0.4429980218410492,0.45582500100135803,0.5772542357444763,-0.9727715253829956,0.26832395792007446,0.6257116198539734,-0.12838342785835266,0.6714717149734497,1.2888296842575073,-0.2889668941497803,0.5328390002250671,1.3277652263641357,0.29314881563186646,bad
0.10628654062747955,0.608189046382904,-0.8341175317764282,0.13286049664020538,0.4614917039871216,-0.9770739674568176,0.10874120891094208,0.5000599026679993,-0.755577564239502,0.46010470390319824,0.5258340835571289,-0.9367459416389465,0.25508221983909607,0.5990267992019653,-0.5118652582168579,0.6251403093338013,1.1514601707458496,-0.15368971228599548,0.5022493600845337,1.1722595691680908,0.15497085452079773,bad
0.08822878450155258,0.5806640386581421,-0.8999055624008179,0.12296564877033234,0.4226059913635254,-1.113099217414856,0.09044893085956573,0.44992855191230774,-0.7592839002609253,0.4443415701389313,0.5223681926727295,-1.134918451309204,0.24956440925598145,0.5398945212364197,-0.5076651573181152,0.6207035779953003,1.0869685411453247,-0.21326486766338348,0.502131462097168,1.0858235359191895,0.21441777050495148,bad
0.09924248605966568,0.5987037420272827,-1.133112907409668,0.1391286998987198,0.4274173974990845,-1.2499951124191284,0.08431679755449295,0.4817578196525574,-0.9668511152267456,0.4850838780403137,0.5002531409263611,-1.183458685874939,0.20783713459968567,0.6210365891456604,-0.731869101524353,0.6251263618469238,0.9916088581085205,-0.1535346955060959,0.4666467607021332,1.022353172302246,0.153849259018898,bad
0.5793526768684387,0.262143075466156,-0.2604323923587799,0.6167746186256409,0.2541145384311676,-0.05263428017497063,0.5394652485847473,0.25005683302879333,-0.0807235911488533,0.6798237562179565,0.42594772577285767,0.04743459075689316,0.4838406443595886,0.4309769868850708,-0.029398703947663307,0.6503486037254333,0.8604294657707214,0.03352484852075577,0.5287656784057617,0.8655508160591125,-0.03216666355729103,good
0.5848811864852905,0.25787219405174255,-0.29648518562316895,0.618245542049408,0.25023338198661804,-0.08148675411939621,0.5418831706047058,0.24826247990131378,-0.15208575129508972,0.6805458664894104,0.4258521795272827,0.04292292147874832,0.48649629950523376,0.4285775423049927,-0.12725237011909485,0.6581928730010986,0.8701885342597961,0.05261429399251938,0.5376123189926147,0.8769301176071167,-0.05100506544113159,good
0.6048442125320435,0.25531360507011414,-0.3014363944530487,0.6208479404449463,0.24952885508537292,-0.059743959456682205,0.5566129684448242,0.24596229195594788,-0.22542448341846466,0.6695370078086853,0.42919471859931946,0.11538610607385635,0.49869784712791443,0.4171934723854065,-0.25048738718032837,0.6644853353500366,0.8682177066802979,0.11964771896600723,0.5531047582626343,0.8756504654884338,-0.11790530383586884,good
0.6177595853805542,0.2516091763973236,-0.2736593782901764,0.6249041557312012,0.2473408728837967,-0.03567133843898773,0.5665093660354614,0.24176956713199615,-0.25461262464523315,0.6579803228378296,0.427400678396225,0.15790042281150818,0.5214278101921082,0.40434300899505615,-0.3060147762298584,0.664818525314331,0.8618143200874329,0.14016100764274597,0.5837624669075012,0.8707307577133179,-0.13828590512275696,good
0.6303524374961853,0.23555199801921844,-0.27917587757110596,0.6198875904083252,0.2247474640607834,-0.08130143582820892,0.581494152545929,0.21457943320274353,-0.34961986541748047,0.578819990158081,0.37851041555404663,0.14103570580482483,0.5410891771316528,0.37006714940071106,-0.4391902983188629,0.6114647388458252,0.8361857533454895,0.17515257000923157,0.6066533923149109,0.8387674689292908,-0.1743772327899933,good
0.6303654909133911,0.2204335480928421,-0.22792506217956543,0.6118642091751099,0.20764552056789398,-0.07619170844554901,0.5844005346298218,0.20325906574726105,-0.3650367856025696,0.5681366324424744,0.3682740032672882,0.12153802067041397,0.5478231310844421,0.3638306260108948,-0.4696023464202881,0.5995380878448486,0.8410679697990417,0.17924921214580536,0.6061331629753113,0.8406438231468201,-0.17807570099830627,good
0.6308403611183167,0.21183805167675018,-0.21917495131492615,0.6061509847640991,0.20126615464687347,-0.1017920970916748,0.5887157917022705,0.19928932189941406,-0.3472653925418854,0.5590150356292725,0.36639752984046936,0.07701826840639114,0.5603593587875366,0.36631888151168823,-0.4466356337070465,0.5821517705917358,0.8404833078384399,0.1612042635679245,0.598682701587677,0.8343918919563293,-0.16007569432258606,good
0.6313921809196472,0.2131231427192688,-0.2500515580177307,0.6028620004653931,0.20230132341384888,-0.09318370372056961,0.5903777480125427,0.20088450610637665,-0.3670137822628021,0.5530966520309448,0.36602726578712463,0.09930761158466339,0.5627729892730713,0.36571285128593445,-0.4801161289215088,0.5679126381874084,0.8548256158828735,0.16852182149887085,0.5911174416542053,0.8483152389526367,-0.1680622696876526,good
0.6317715048789978,0.21643754839897156,-0.18792840838432312,0.6011410355567932,0.2058170735836029,-0.0404374934732914,0.5910325646400452,0.20606006681919098,-0.3265397846698761,0.5421439409255981,0.36992916464805603,0.15331736207008362,0.5651808977127075,0.36766716837882996,-0.4650111794471741,0.5545253157615662,0.857448399066925,0.1771509200334549,0.5891955494880676,0.8469353914260864,-0.1765994280576706,good
0.6248093843460083,0.22493423521518707,-0.16413046419620514,0.6002259254455566,0.21364732086658478,-0.019037816673517227,0.5842238664627075,0.212828129529953,-0.30142444372177124,0.5572041273117065,0.37249529361724854,0.1696704626083374,0.5542441606521606,0.36930975317955017,-0.4374557435512543,0.5523218512535095,0.8447902202606201,0.17296507954597473,0.5744875073432922,0.838082492351532,-0.17207618057727814,good
0.6236826181411743,0.22710099816322327,-0.1652357429265976,0.6017714738845825,0.21456363797187805,0.0005851461319252849,0.5826002359390259,0.2125168889760971,-0.27154141664505005,0.5648427605628967,0.37167197465896606,0.1840142011642456,0.553187370300293,0.36772429943084717,-0.4028174877166748,0.5773951411247253,0.8338915705680847,0.1673663705587387,0.5685211420059204,0.835746169090271,-0.16639362275600433,good
0.6257085204124451,0.22327855229377747,-0.1216040849685669,0.6018688678741455,0.2147924304008484,0.013541152700781822,0.585626482963562,0.2141207903623581,-0.23993805050849915,0.5712392330169678,0.37374481558799744,0.17801687121391296,0.5562080144882202,0.37198111414909363,-0.37945136427879333,0.5913476943969727,0.8319295048713684,0.16047975420951843,0.5752788782119751,0.834833562374115,-0.15959730744361877,good
0.6313004493713379,0.21852001547813416,-0.202493816614151,0.6048399806022644,0.20972579717636108,-0.023183751851320267,0.5874553322792053,0.20820824801921844,-0.2917361259460449,0.5724983215332031,0.37456613779067993,0.16796496510505676,0.5568978786468506,0.370540589094162,-0.4170650541782379,0.5949990749359131,0.8370357751846313,0.16940845549106598,0.572043776512146,0.8386104106903076,-0.16820475459098816,good
0.6357485055923462,0.22929240763187408,-0.16823618113994598,0.6142941117286682,0.21993805468082428,-0.01859406940639019,0.5895088315010071,0.21049518883228302,-0.2810880243778229,0.5916566848754883,0.3935735821723938,0.17306265234947205,0.5454078912734985,0.37419748306274414,-0.40571555495262146,0.6376577019691467,0.8428877592086792,0.17351098358631134,0.5865675806999207,0.8460807204246521,-0.17238827049732208,good
0.6321696639060974,0.23001699149608612,-0.309637188911438,0.6384824514389038,0.22550402581691742,-0.07989095151424408,0.5871304273605347,0.21010012924671173,-0.31737735867500305,0.6659204363822937,0.4106895625591278,0.11963357031345367,0.5181328058242798,0.37834054231643677,-0.35174548625946045,0.662126898765564,0.8510268926620483,0.14997445046901703,0.5763250589370728,0.8559725880622864,-0.1488049328327179,good
0.6329787969589233,0.23951350152492523,-0.36890068650245667,0.6604050993919373,0.2394791692495346,-0.14624172449111938,0.5894914865493774,0.22856666147708893,-0.20946839451789856,0.7166024446487427,0.4221067726612091,-0.0056955451145768166,0.5125777721405029,0.4134136438369751,-0.1570599377155304,0.6668601632118225,0.8674224019050598,0.05858767032623291,0.5495897531509399,0.8628641366958618,-0.05712791159749031,good
0.6093770265579224,0.2377099096775055,-0.3466108441352844,0.6489154100418091,0.23967374861240387,-0.16013745963573456,0.5761319994926453,0.23991288244724274,-0.1460082232952118,0.7144788503646851,0.419635146856308,-0.048749540001153946,0.5133002996444702,0.4339987635612488,-0.09296557307243347,0.6655255556106567,0.8690300583839417,0.02008569799363613,0.5462318062782288,0.8628060221672058,-0.018550844863057137,good
0.579600989818573,0.23444633185863495,-0.30494827032089233,0.6286648511886597,0.23585990071296692,-0.16846434772014618,0.5593495965003967,0.23879508674144745,-0.07422621548175812,0.7107311487197876,0.3962461054325104,-0.13153469562530518,0.5105368494987488,0.4362291991710663,0.017139891162514687,0.6564051508903503,0.8782968521118164,-0.041687872260808945,0.5434224605560303,0.8696420192718506,0.042796097695827484,good
0.5440636873245239,0.24022361636161804,-0.25592949986457825,0.6020492315292358,0.23117679357528687,-0.2130914181470871,0.5358026027679443,0.23839616775512695,-0.024740910157561302,0.6810661554336548,0.37958574295043945,-0.263548880815506,0.5041394829750061,0.43769368529319763,0.11653009802103043,0.6446477174758911,0.8657982349395752,-0.11367324739694595,0.5379539728164673,0.8634454011917114,0.1145346537232399,good
0.5236307382583618,0.2578650116920471,-0.21188923716545105,0.578782320022583,0.23653028905391693,-0.19836074113845825,0.5198444724082947,0.25067993998527527,-0.006161893717944622,0.6599321961402893,0.37893757224082947,-0.24870029091835022,0.4971422255039215,0.42933517694473267,0.11228396743535995,0.6118621230125427,0.8434054255485535,-0.10950291156768799,0.5166829824447632,0.8408109545707703,0.1102653369307518,good
0.5207765102386475,0.24940763413906097,-0.21046492457389832,0.5753790140151978,0.22555139660835266,-0.21409499645233154,0.5129913091659546,0.23864637315273285,-0.028588807210326195,0.6556742191314697,0.3695750832557678,-0.26366257667541504,0.4963485598564148,0.4204923212528229,0.10785307735204697,0.606399655342102,0.8378220200538635,-0.12394188344478607,0.5158616304397583,0.8280608057975769,0.12438154220581055,good
0.519538402557373,0.2494274079799652,-0.18097621202468872,0.5729235410690308,0.22221681475639343,-0.27032917737960815,0.5211596488952637,0.23170873522758484,-0.015510618686676025,0.6475073099136353,0.3655913770198822,-0.3684838116168976,0.5498868227005005,0.3928704857826233,0.11469471454620361,0.6051514744758606,0.8452792763710022,-0.14445771276950836,0.5422527194023132,0.8248803615570068,0.1451653689146042,good
0.5210846662521362,0.24650073051452637,-0.18539777398109436,0.5707346200942993,0.21909867227077484,-0.29574012756347656,0.5295851826667786,0.22565589845180511,-0.07804563641548157,0.6405264139175415,0.36095383763313293,-0.38753628730773926,0.5807862877845764,0.37290477752685547,0.04120572283864021,0.6299863457679749,0.8305814266204834,-0.13984432816505432,0.5953474640846252,0.8205716013908386,0.1402202546596527,good
0.5142118334770203,0.25153031945228577,-0.2117183953523636,0.5618048310279846,0.226324662566185,-0.3409392237663269,0.5366615056991577,0.22960741817951202,-0.13336512446403503,0.6272047758102417,0.3713587820529938,-0.419464111328125,0.5986682176589966,0.36870476603507996,-0.011254500597715378,0.6475232839584351,0.8378927707672119,-0.12174693495035172,0.6302486658096313,0.8220522403717041,0.12170865386724472,good
0.5151205658912659,0.25768110156059265,-0.1715538650751114,0.5615684390068054,0.2341020703315735,-0.3027089834213257,0.5427399277687073,0.233493372797966,-0.06789910048246384,0.6072090864181519,0.37740829586982727,-0.39506787061691284,0.61606764793396,0.3685672879219055,0.08766242116689682,0.6439245939254761,0.8631508350372314,-0.14811250567436218,0.6581729650497437,0.8432358503341675,0.14891710877418518,good
